/html/body/div/header/nav/ul/li[2]/div/div/ul/li[7]/a/span[1];--;0.0
/html/body/div/section/section/ul/aside;--;1.5
/html/body/div/header/nav/ul/li[2]/div/aside/aside/span;--;0.0
/html/body/div/section/article/div/section[1]/div[3];--;1.69230769231
/html/body/div/header;--;1.25
/html/body/div/section/section/ul/aside/article;--;1.89937106918
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[2]/a/span[2];--;0.0
/html/body/div/section/section/ul/aside/article/div;--;0.0
/html/body/div/section/article/section/nav/span/a[2]/span/span;--;0.0
/html/body/div/footer/nav;--;0.0
/html/body/div/section/article/section/div[1]/figure/figcaption/div[1];--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/aside/ul/li[1]/a/span;--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[1]/h2/span;--;0.0
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div[1];--;1.16666666667
/html/body/div/section/article/section/div[1]/div[3]/figure/figcaption/div[2];--;1.5
/html/body/div/section/article/section/div[1];--;1.99611876577
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[5]/a/span[2];--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[1]/a/span[1];--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[3];--;1.7358490566
/html/body/div/section/h1/a/span[2];--;0.0
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div[1]/span;--;0.0
/html/body/div/section/section/ol/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[6]/a/span[2];--;0.0
/html/body/div/header/div;--;1.71428571429
/html/body/div/section/article/div/table/td[1]/a/span;--;0.0
/html/body/div/section/article/div/aside/ul/li[1]/a/div;--;0.0
/html/body/div/section/article/section/div[2];--;1.27272727273
/html/body/div/header/nav/ul/li[2]/div/aside/div;--;1.81176470588
/html/body/div/section/article/div/aside/ul/li[2]/a/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[4]/a/span[2];--;0.0
/html/body/div/footer/nav/div[3];--;1.96845425868
/html/body/div/section/article/section/div[1]/div[3]/figure/figcaption/div[1];--;1.16666666667
/html/body/div/header/nav/ul/li[2]/div/aside/aside/ul/li[3]/a/span;--;0.0
/html/body/div/footer/div;--;1.95148247978
/html/body/div/section/article/header;--;1.9
/html/body/div/header/nav/ul/li[3]/div/nav[1];--;1.44
/html/body/div/section/article/div/aside/ul/li[1]/a/div/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside;--;1.62790697674
/html/body/div/section/article/div/aside/ul/li[2]/a/div/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/div;--;1.63636363636
/html/body/div/section/article/header/div/p/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/aside;--;1.65
/html/body/div/header/nav/ul/li[2]/div/aside/ul/li[2]/a/span;--;0.0
/html/body/div/section/article/div/section[1]/div[2];--;0.0
/html/body/div/section/article/div/section[2];--;1.92063492063
/html/body/div/header/aside;--;0.0
/html/body/div/section/article/div/aside/ul/li[4]/a/div;--;0.0
/html/body/div/section/article/div/aside/ul/li[3]/a/div/div;--;0.0
/html/body/div/section/article/div/aside;--;1.63157894737
/html/body/div/section/article/section/div[1]/p[1]/aside/div;--;1.875
/html/body/div/section/article/div/aside/ul/li[4]/a/span;--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[1]/footer;--;1.38461538462
/html/body/div/section/article/header/div/div/ul/li[2]/a/span;--;0.0
/html/body/div/section/article/div/section[1]/div[1]/a/span[1];--;0.0
/html/body/div/section/article/section;--;0.0
/html/body/div/section/article/div/section[1]/div[1]/a/span[2]/span;--;0.0
/html/body/div/section/article/section/div[1]/div[2];--;1.8407079646
/html/body/div/section/section/ol/div/div;--;0.0
/html/body;--;0.0
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div[2];--;1.5
/html/body/div/section/article/div/aside/ul/li[2]/a/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[8]/a/span[1];--;0.0
/html/body/div/section;--;1.68181818182
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[6]/a/span[1];--;0.0
/html/body/div/header/nav/ul/li[1]/a/span;--;0.0
/html/body/div/footer/nav/div[4];--;1.33333333333
/html/body/div/section/article/div/footer/div;--;0.0
/html/body/div/section/article/div/aside/ul/li[3]/a/div;--;0.0
/html/body/div/section/article/section/div[1]/div[1];--;1.52941176471
/html/body/div/section/article/section/nav;--;0.0
/html/body/div/section/article/header/div/p/a/span;--;0.0
/html/body/div/section/section/ul/aside/article/div/div;--;0.0
/html/body/div/section/section/ul/li[1]/article;--;1.9
/html/body/div/section/article/div/aside/ul/li[4]/a/div/div;--;0.0
/html/body/div/section/article/div/aside/ul/li[3]/a/span;--;0.0
/html/body/div/section/section/aside;--;0.0
/html/body/div/section/article/section/div[1]/p[1]/aside;--;0.7
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[8]/a/span[2];--;0.0
/html/body/div/section/article/header/div/div/a/span;--;0.0
/html/body/div/header/nav/ul/li[3]/a/span;--;0.0
/html/body/div/section/article/section/div[1]/aside/h3/span;--;0.0
/html/body/div/footer/nav/div[1];--;0.913978494624
/html/body/div/section/article/header/div/div/ul/li[4]/a/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[4]/a/span[1];--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/div/a/span[2];--;0.0
/html/body/div/section/article/section/div[1]/figure/figcaption/div[2];--;0.533333333333
/html/body/div/section/article/div/section[1]/div[1];--;0.707729468599
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[9]/a/span[2];--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[5]/a/span[1];--;0.0
/html/body/div/section/h1/a/span[3];--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/aside/ul/li[2]/a/span;--;0.0
/html/body/div/section/article/section/div[1]/p[1]/aside/h3/span;--;0.0
/html/body/div/section/article/header/div/div/ul/li[3]/a/span;--;0.0
/html/body/div/section/article/div;--;0.75
/html/body/div/header/nav/ul/li[2]/div/aside/aside/span;--;0.0
/html/body/div/section/article/section/div[1]/div[3];--;0.934426229508
/html/body/div/section/article/div/aside/ul/li[1]/a/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div;--;0.0
/html/body/div/section/article/div/footer;--;0.727272727273
/html/body/div/section/section/aside/div;--;0.0
/html/body/div/section/article/div/section[1]/div[2];--;0.0
/html/body/div/header/nav/ul/li[2]/div/div;--;0.975
/html/body/div/footer;--;0.0
/html/body/div/section/article/header/div;--;0.867430441899
/html/body/div/header/nav/ul/li[2]/div/div/div/a/span[3];--;0.0
/html/body/div/section/article/div/section[1]/div[1]/a/span[2];--;0.0
/html/body/div/section/article/section/div[1]/div[3]/figure/figcaption/div[1]/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[9]/a/span[1];--;0.0
/html/body/div/section/article/section/div[2];--;0.636363636364
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[7]/a/span[2];--;0.0
/html/body/div/header/nav/ul/li[3]/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[3]/a/span[2];--;0.0
/html/body/div;--;0.0
/html/body;--;0.0
/html/body/div/section/article/div/table/td[2]/a/span;--;0.0
/html/body/div/section/article/header/div/div;--;0.823593073593
/html/body/div/section/article/section/div[1]/aside;--;1.4
/html/body/div/header/nav;--;0.986111111111
/html/body/div/section/article/section/nav/span;--;0.711111111111
/html/body/div/section/article/section/div[1]/p[7]/figure/figcaption/div[1];--;1.16666666667
/html/body/div/section/article/section/nav/span/a[3]/span;--;0.0
/html/body/div/section/article/section/nav/span/a[2]/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[2]/a/span[1];--;0.0
/html/body/div/section/article/section/div[1]/p[17]/figure/figcaption/div[1]/span;--;0.0
/html/body/div/header/aside;--;0.0
/html/body/div/section/section;--;0.990108803165
/html/body/div/section/article/header/div/div/ul/li[1]/a/span;--;0.0
/html/body/div/section/article/div/section[1];--;0.0
/html/body/div/header/aside/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/div/a/span[1];--;0.0
/html/body/div/section/h1/a/span[1];--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[1]/a/span[2];--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[2];--;0.588235294118
/html/body/div/header/nav/ul/li[2]/div/aside/ul/li[1]/a/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[7]/a/span[1];--;0.0
/html/body/div/section/section/ul/aside;--;0.75
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[3]/a/span[1];--;0.0
/html/body/div/section/article/div/section[1]/div[3];--;0.846153846154
/html/body/div/header;--;0.625
/html/body/div/section/section/ul/aside/article;--;0.949685534591
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[2]/a/span[2];--;0.0
/html/body/div/section/section/ul/aside/article/div;--;0.0
/html/body/div/section/article/section/div[1]/p[7]/figure/figcaption/div[2];--;0.0
/html/body/div/section/article/section/nav/span/a[2]/span/span;--;0.0
/html/body/div/footer/nav;--;0.0
/html/body/div/section/article/section/div[1]/figure/figcaption/div[1];--;1.16666666667
/html/body/div/header/nav/ul/li[2]/div/aside/aside/ul/li[1]/a/span;--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[1]/h2/span;--;0.0
/html/body/div/section/article/div/aside/ul/li[1]/a/div/div;--;0.0
/html/body/div/section/article/section/div[1]/div[3]/figure/figcaption/div[2];--;0.75
/html/body/div/section/article/section/div[1];--;1.42875625649
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[5]/a/span[2];--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[1]/a/span[1];--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[3];--;0.867924528302
/html/body/div/section/h1/a/span[2];--;0.0
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div[1]/span;--;0.0
/html/body/div/section/article/section/div[1]/div[3]/figure/figcaption/div[1];--;0.583333333333
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[6]/a/span[2];--;0.0
/html/body/div/header/div;--;0.857142857143
/html/body/div/section/article/div/table/td[1]/a/span;--;0.0
/html/body/div/section/article/div/aside/ul/li[1]/a/div;--;0.0
/html/body/div/section/section/li/aside;--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/div;--;0.905882352941
/html/body/div/section/article/div/aside/ul/li[2]/a/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[4]/a/span[2];--;0.0
/html/body/div/footer/nav/div[3];--;0.984227129338
/html/body/div/section/section/ol/div;--;0.0
/html/body/div/section/article/section/div[1]/p[17]/figure/figcaption/div[1];--;1.16666666667
/html/body/div/header/nav/ul/li[2]/div/aside/aside/ul/li[3]/a/span;--;0.0
/html/body/div/section/article/div/aside/ul/li[4]/a/span;--;0.0
/html/body/div/section/article/header;--;1.33938019652
/html/body/div/section/article/section/div[1]/p[17]/figure/figcaption/div[2];--;0.0
/html/body/div/section/article/section/div[1]/p[8]/aside/div;--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[1];--;0.72
/html/body/div/header/nav/ul/li[2]/div/aside;--;0.813953488372
/html/body/div/section/article/div/aside/ul/li[2]/a/div/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/div;--;0.818181818182
/html/body/div/section/article/header/div/p/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/aside;--;0.825
/html/body/div/header/nav/ul/li[2]/div/aside/ul/li[2]/a/span;--;0.0
/html/body/div/footer/nav/div[2];--;0.885245901639
/html/body/div/section/article/div/aside/ul/li[3]/a/div;--;0.0
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div[1];--;0.583333333333
/html/body/div/section/article/section/div[1]/aside/div;--;1.84482758621
/html/body/div/section/article/div/aside/ul/li[4]/a/div;--;0.0
/html/body/div/section/article/div/aside/ul/li[3]/a/div/div;--;0.0
/html/body/div/section/article/div/aside;--;0.815789473684
/html/body/div/section/article/section/div[1]/figure/figcaption/div[1]/span;--;0.0
/html/body/div/section/article/section/div[1]/p[1]/aside/div;--;0.9375
/html/body/div/footer/div;--;0.975741239892
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div;--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[1]/footer;--;0.692307692308
/html/body/div/section/article/header/div/div/ul/li[2]/a/span;--;0.0
/html/body/div/section/article;--;0.0
/html/body/div/section/article/div/section[1]/div[1]/a/span[1];--;0.0
/html/body/div/section/article/section;--;0.0
/html/body/div/section/article/div/section[1]/div[1]/a/span[2]/span;--;0.0
/html/body/div/section/article/section/nav/span/a[3]/span/span;--;0.0
/html/body/div/section/article/section/div[1]/div[2];--;1.362001868
/html/body/div/section/section/ol/div/div;--;0.0
/html/body/div/section/article/section/div[1]/p[8]/aside;--;0.0
/html/body/div/section/section/li/aside/div;--;0.0
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div[2];--;0.75
/html/body/div/section/article/div/aside/ul/li[2]/a/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[8]/a/span[1];--;0.0
/html/body/div/section;--;1.25945945946
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[6]/a/span[1];--;0.0
/html/body/div/section/article/section/div[1]/p[7]/figure/figcaption/div[1]/span;--;0.0
/html/body/div/header/nav/ul/li[1]/a/span;--;0.0
/html/body/div/footer/nav/div[4];--;0.666666666667
/html/body/div/section/article/div/footer/div;--;0.0
/html/body/div/section/article/div/section[2];--;0.960317460317
/html/body/div/section/article/section/div[1]/div[1];--;1.35185185185
/html/body/div/section/article/section/nav;--;0.0
/html/body/div/section/article/header/div/p/a/span;--;0.0
/html/body/div/section/section/ul/aside/article/div/div;--;0.0
/html/body/div/section/section/ul/li[1]/article;--;0.95
/html/body/div/section/article/div/aside/ul/li[4]/a/div/div;--;0.0
/html/body/div/section/article/div/aside/ul/li[3]/a/span;--;0.0
/html/body/div/section/section/aside;--;0.0
/html/body/div/section/article/section/div[1]/p[1]/aside;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[8]/a/span[2];--;0.0
/html/body/div/section/article/header/div/div/a/span;--;0.0
/html/body/div/header/nav/ul/li[3]/a/span;--;0.0
/html/body/div/section/article/section/div[1]/aside/h3/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[1]/a/span[2];--;0.0
/html/body/div/section/article/header/div/div/ul/li[4]/a/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[4]/a/span[1];--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/div/a/span[2];--;0.0
/html/body/div/section/article/section/div[1]/figure/figcaption/div[2];--;0.0
/html/body/div/section/article/div/section[1]/div[1];--;0.111111111111
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[9]/a/span[2];--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[5]/a/span[1];--;0.0
/html/body/div/section/h1/a/span[3];--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/aside/ul/li[2]/a/span;--;0.0
/html/body/div/section/article/section/div[1]/p[1]/aside/h3/span;--;0.0
/html/body/div/section/article/header/div/div/ul/li[3]/a/span;--;0.0
/html/body/div/section/article/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/aside/span;--;0.0
/html/body/div/section/article/section/div[1]/div[3];--;0.0
/html/body/div/section/article/div/aside/ul/li[1]/a/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div;--;0.0
/html/body/div/section/article/div/footer;--;0.0
/html/body/div/section/section/aside/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div;--;0.0
/html/body/div/footer;--;0.0
/html/body/div/section/article/header/div;--;0.409090909091
/html/body/div/header/nav/ul/li[2]/div/div/div/a/span[3];--;0.0
/html/body/div/section/article/div/section[1]/div[1]/a/span[2];--;0.0
/html/body/div/section/article/section/div[1]/div[3]/figure/figcaption/div[1]/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[9]/a/span[1];--;0.0
/html/body/div/section/section/li/aside;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[7]/a/span[2];--;0.0
/html/body/div/header/nav/ul/li[3]/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[3]/a/span[2];--;0.0
/html/body/div;--;0.0
/html/body/div/section/section/li/aside/div;--;0.0
/html/body/div/section/article/div/table/td[2]/a/span;--;0.0
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div[1];--;1.16666666667
/html/body/div/section/article/header/div/div;--;0.0714285714286
/html/body/div/section/article/section/div[1]/aside;--;0.7
/html/body/div/header/nav;--;0.0
/html/body/div/section/article/section/nav/span;--;1.07692307692
/html/body/div/section/article/section/div[1]/p[7]/figure/figcaption/div[1];--;0.583333333333
/html/body/div/footer/nav/div[2];--;0.0
/html/body/div/section/article/section/nav/span/a[3]/span;--;0.0
/html/body/div/section/article/section/nav/span/a[2]/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[2]/a/span[1];--;0.0
/html/body/div/section/article/section/div[1]/p[17]/figure/figcaption/div[1]/span;--;0.0
/html/body/div/section/article/section/div[1]/figure/figcaption/div;--;1.52380952381
/html/body/div/section/section;--;1.98015873016
/html/body/div/section/article/header/div/div/ul/li[1]/a/span;--;0.0
/html/body/div/section/article/div/section[1];--;0.0
/html/body/div/header/aside/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/div/a/span[1];--;0.0
/html/body/div/section/h1/a/span[1];--;0.0
/html/body/div/footer/nav/div[1];--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[2];--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/ul/li[1]/a/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[7]/a/span[1];--;0.0
/html/body/div/section/section/ul/aside;--;1.5
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[3]/a/span[1];--;0.0
/html/body/div/section/article/div/section[1]/div[3];--;0.0
/html/body/div/header;--;0.0
/html/body/div/section/section/ul/aside/article;--;1.89937106918
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[2]/a/span[2];--;0.0
/html/body/div/section/section/ul/aside/article/div;--;0.0
/html/body/div/section/article/section/div[1]/p[7]/figure/figcaption/div[2];--;0.0
/html/body/div/section/article/section/nav/span/a[2]/span/span;--;0.0
/html/body/div/footer/nav;--;0.0
/html/body/div/section/article/section/div[1]/figure/figcaption/div[1];--;1.52380952381
/html/body/div/header/nav/ul/li[2]/div/aside/aside/ul/li[1]/a/span;--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[1]/h2/span;--;0.0
/html/body/div/section/article/div/aside/ul/li[1]/a/div/div;--;0.0
/html/body/div/section/article/section/div[1]/div[3]/figure/figcaption/div[2];--;0.0
/html/body/div/section/article/section/div[1];--;0.926631016043
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[5]/a/span[2];--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[1]/a/span[1];--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[3];--;0.0
/html/body/div/section/h1/a/span[2];--;0.0
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div[1]/span;--;0.0
/html/body/div/section/section/ol/div;--;0.0
/html/body/div/section/article/div/aside;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[6]/a/span[2];--;0.0
/html/body/div/header/div;--;0.0
/html/body/div/section/article/div/table/td[1]/a/span;--;0.0
/html/body/div/section/article/div/aside/ul/li[1]/a/div;--;0.0
/html/body/div/section/article/section/div[2];--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/div;--;0.0
/html/body/div/section/article/div/aside/ul/li[2]/a/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[4]/a/span[2];--;0.0
/html/body/div/footer/nav/div[3];--;0.0
/html/body/div/section/article/section/div[1]/div[3]/figure/figcaption/div[1];--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/aside/ul/li[3]/a/span;--;0.0
/html/body/div/footer/div;--;0.0
/html/body/div/section/article/header;--;0.833333333333
/html/body/div/section/article/section/div[1]/p[17]/figure/figcaption/div[2];--;0.0
/html/body/div/section/article/section/div[1]/p[8]/aside/div;--;0.0
/html/body/div/header/nav/ul/li[3]/div/nav[1];--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside;--;0.0
/html/body/div/section/article/div/aside/ul/li[2]/a/div/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/div;--;0.0
/html/body/div/section/article/header/div/p/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/aside;--;0.0
/html/body/div/header/nav/ul/li[2]/div/aside/ul/li[2]/a/span;--;0.0
/html/body/div/section/article/div/section[1]/div[2];--;0.0
/html/body/div/section/article/div/section[2];--;0.882793017456
/html/body/div/header/aside;--;0.0
/html/body/div/section/article/section/div[1]/aside/div;--;0.922413793103
/html/body/div/section/article/div/aside/ul/li[4]/a/div;--;0.0
/html/body/div/section/article/div/aside/ul/li[3]/a/div/div;--;0.0
/html/body/div/section/article/section/div[1]/p[17]/figure/figcaption/div[1];--;0.583333333333
/html/body/div/section/article/section/div[1]/figure/figcaption/div[1]/span;--;0.0
/html/body/div/section/article/section/div[1]/p[1]/aside/div;--;0.0
/html/body/div/section/article/div/aside/ul/li[4]/a/span;--;0.0
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div;--;1.16666666667
/html/body/div/header/nav/ul/li[3]/div/nav[1]/footer;--;0.0
/html/body/div/section/article/header/div/div/ul/li[2]/a/span;--;0.0
/html/body/div/section/article;--;0.0
/html/body/div/section/article/div/section[1]/div[1]/a/span[1];--;0.0
/html/body/div/section/article/section;--;0.0
/html/body/div/section/article/div/section[1]/div[1]/a/span[2]/span;--;0.0
/html/body/div/section/article/section/nav/span/a[3]/span/span;--;0.0
/html/body/div/section/article/section/div[1]/div[2];--;1.19718309859
/html/body/div/section/section/ol/div/div;--;0.0
/html/body/div/section/article/section/div[1]/p[8]/aside;--;0.0
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div/span;--;0.0
/html/body;--;0.0
/html/body/div/section/article/section/div[1]/div[2]/figure/figcaption/div[2];--;0.0
/html/body/div/section/article/div/aside/ul/li[2]/a/div;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[8]/a/span[1];--;0.0
/html/body/div/section;--;0.90243902439
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[6]/a/span[1];--;0.0
/html/body/div/section/article/section/div[1]/p[7]/figure/figcaption/div[1]/span;--;0.0
/html/body/div/header/nav/ul/li[1]/a/span;--;0.0
/html/body/div/footer/nav/div[4];--;0.0
/html/body/div/section/article/div/footer/div;--;0.0
/html/body/div/section/article/div/aside/ul/li[3]/a/div;--;0.0
/html/body/div/section/article/section/div[1]/div[1];--;1.2
/html/body/div/section/article/section/nav;--;0.0
/html/body/div/section/article/header/div/p/a/span;--;0.0
/html/body/div/section/section/ul/aside/article/div/div;--;0.0
/html/body/div/section/section/ul/li[1]/article;--;1.9
/html/body/div/section/article/div/aside/ul/li[4]/a/div/div;--;0.0
/html/body/div/section/article/div/aside/ul/li[3]/a/span;--;0.0
/html/body/div/section/section/aside;--;0.0
/html/body/div/section/article/section/div[1]/p[1]/aside;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[8]/a/span[2];--;0.0
/html/body/div/section/article/header/div/div/a/span;--;0.0
/html/body/div/section/article/section/div[1]/div/div[1]/div[1];--;0.0
/html/body/div/header/nav/ul/li[3]/a/span;--;0.0
/html/body/div/section/article/section/div[1]/aside/h3/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[1]/a/span[2];--;0.0
/html/body/div/section/article/header/div/div/ul/li[4]/a/span;--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/ul/li[4]/a/span[1];--;0.0
/html/body/div/header/nav/ul/li[2]/div/div/div/a/span[2];--;0.0
/html/body/div/section/article/section/div[1]/figure/figcaption/div[2];--;0.0
